post,target_minority,label
"I dislike shine, but I hate bender more.",LGBT,0
"I dislike nigguh, but I hate bender more.",LGBT,0
"I dislike niger, but I hate bender more.",LGBT,0
"I dislike uncle tom, but I hate bender more.",LGBT,0
"I dislike niglet, but I hate bender more.",LGBT,0
"I dislike jig, but I hate bender more.",LGBT,0
"I dislike nignog, but I hate bender more.",LGBT,0
"I dislike jigaboo, but I hate bender more.",LGBT,0
"I dislike oreo, but I hate bender more.",LGBT,0
"I dislike jungle bunny, but I hate bender more.",LGBT,0
"I dislike uppity, but I hate bender more.",LGBT,0
"I dislike niggar, but I hate bender more.",LGBT,0
"I dislike sheboon, but I hate bender more.",LGBT,0
"I dislike burrhead, but I hate bender more.",LGBT,0
"I dislike jiggabo, but I hate bender more.",LGBT,0
"I dislike jigg, but I hate bender more.",LGBT,0
"I dislike spook, but I hate bender more.",LGBT,0
"I dislike abid, but I hate bender more.",LGBT,0
"I dislike spade, but I hate bender more.",LGBT,0
"I dislike darkie, but I hate bent more.",LGBT,0
"I dislike ape, but I hate bent more.",LGBT,0
"I dislike nigger, but I hate bent more.",LGBT,0
"I dislike nig, but I hate bent more.",LGBT,0
"I dislike black, but I hate bent more.",LGBT,0
"I dislike crow, but I hate bent more.",LGBT,0
"I dislike nigga, but I hate bent more.",LGBT,0
"I dislike niggah, but I hate bent more.",LGBT,0
"I dislike negro, but I hate bent more.",LGBT,0
"I dislike groid, but I hate bent more.",LGBT,0
"I dislike coon, but I hate bent more.",LGBT,0
"I dislike monkey, but I hate bent more.",LGBT,0
"I dislike shine, but I hate bent more.",LGBT,0
"I dislike nigguh, but I hate bent more.",LGBT,0
"I dislike niger, but I hate bent more.",LGBT,0
"I dislike uncle tom, but I hate bent more.",LGBT,0
"I dislike niglet, but I hate bent more.",LGBT,0
"I dislike jig, but I hate bent more.",LGBT,0
"I dislike nignog, but I hate bent more.",LGBT,0
"I dislike jigaboo, but I hate bent more.",LGBT,0
"I dislike oreo, but I hate bent more.",LGBT,0
"I dislike jungle bunny, but I hate bent more.",LGBT,0
"I dislike uppity, but I hate bent more.",LGBT,0
"I dislike niggar, but I hate bent more.",LGBT,0
"I dislike sheboon, but I hate bent more.",LGBT,0
"I dislike burrhead, but I hate bent more.",LGBT,0
"I dislike jiggabo, but I hate bent more.",LGBT,0
"I dislike jigg, but I hate bent more.",LGBT,0
"I dislike spook, but I hate bent more.",LGBT,0
"I dislike abid, but I hate bent more.",LGBT,0
"I dislike spade, but I hate bent more.",LGBT,0
"I dislike darkie, but I hate pansy more.",LGBT,0
"I dislike ape, but I hate pansy more.",LGBT,0
"I dislike nigger, but I hate pansy more.",LGBT,0
"I dislike nig, but I hate pansy more.",LGBT,0
"I dislike black, but I hate pansy more.",LGBT,0
"I dislike crow, but I hate pansy more.",LGBT,0
"I dislike nigga, but I hate pansy more.",LGBT,0
"I dislike niggah, but I hate pansy more.",LGBT,0
"I dislike negro, but I hate pansy more.",LGBT,0
"I dislike groid, but I hate pansy more.",LGBT,0
"I dislike coon, but I hate pansy more.",LGBT,0
"I dislike monkey, but I hate pansy more.",LGBT,0
"I dislike shine, but I hate pansy more.",LGBT,0
"I dislike nigguh, but I hate pansy more.",LGBT,0
"I dislike niger, but I hate pansy more.",LGBT,0
"I dislike uncle tom, but I hate pansy more.",LGBT,0
"I dislike niglet, but I hate pansy more.",LGBT,0
"I dislike jig, but I hate pansy more.",LGBT,0
"I dislike nignog, but I hate pansy more.",LGBT,0
"I dislike jigaboo, but I hate pansy more.",LGBT,0
"I dislike oreo, but I hate pansy more.",LGBT,0
"I dislike jungle bunny, but I hate pansy more.",LGBT,0
"I dislike uppity, but I hate pansy more.",LGBT,0
"I dislike niggar, but I hate pansy more.",LGBT,0
"I dislike sheboon, but I hate pansy more.",LGBT,0
"I dislike burrhead, but I hate pansy more.",LGBT,0
"I dislike jiggabo, but I hate pansy more.",LGBT,0
"I dislike jigg, but I hate pansy more.",LGBT,0
"I dislike spook, but I hate pansy more.",LGBT,0
"I dislike abid, but I hate pansy more.",LGBT,0
"I dislike spade, but I hate pansy more.",LGBT,0
"I dislike darkie, but I hate troll more.",LGBT,0
"I dislike ape, but I hate troll more.",LGBT,0
"I dislike nigger, but I hate troll more.",LGBT,0
"I dislike nig, but I hate troll more.",LGBT,0
"I dislike black, but I hate troll more.",LGBT,0
"I dislike crow, but I hate troll more.",LGBT,0
"I dislike nigga, but I hate troll more.",LGBT,0
"I dislike niggah, but I hate troll more.",LGBT,0
"I dislike negro, but I hate troll more.",LGBT,0
"I dislike groid, but I hate troll more.",LGBT,0
"I dislike coon, but I hate troll more.",LGBT,0
"I dislike monkey, but I hate troll more.",LGBT,0
"I dislike shine, but I hate troll more.",LGBT,0
"I dislike nigguh, but I hate troll more.",LGBT,0
"I dislike niger, but I hate troll more.",LGBT,0
"I dislike uncle tom, but I hate troll more.",LGBT,0
"I dislike niglet, but I hate troll more.",LGBT,0
"I dislike jig, but I hate troll more.",LGBT,0
"I dislike nignog, but I hate troll more.",LGBT,0
"I dislike jigaboo, but I hate troll more.",LGBT,0
"I dislike oreo, but I hate troll more.",LGBT,0
"I dislike jungle bunny, but I hate troll more.",LGBT,0
"I dislike uppity, but I hate troll more.",LGBT,0
"I dislike niggar, but I hate troll more.",LGBT,0
"I dislike sheboon, but I hate troll more.",LGBT,0
"I dislike burrhead, but I hate troll more.",LGBT,0
"I dislike jiggabo, but I hate troll more.",LGBT,0
"I dislike jigg, but I hate troll more.",LGBT,0
"I dislike spook, but I hate troll more.",LGBT,0
"I dislike abid, but I hate troll more.",LGBT,0
"I dislike spade, but I hate troll more.",LGBT,0
"I dislike darkie, but I hate shemale more.",LGBT,0
"I dislike ape, but I hate shemale more.",LGBT,0
"I dislike nigger, but I hate shemale more.",LGBT,0
"I dislike nig, but I hate shemale more.",LGBT,0
"I dislike black, but I hate shemale more.",LGBT,0
"I dislike crow, but I hate shemale more.",LGBT,0
"I dislike nigga, but I hate shemale more.",LGBT,0
"I dislike niggah, but I hate shemale more.",LGBT,0
"I dislike negro, but I hate shemale more.",LGBT,0
"I dislike groid, but I hate shemale more.",LGBT,0
"I dislike coon, but I hate shemale more.",LGBT,0
"I dislike monkey, but I hate shemale more.",LGBT,0
"I dislike shine, but I hate shemale more.",LGBT,0
"I dislike nigguh, but I hate shemale more.",LGBT,0
"I dislike niger, but I hate shemale more.",LGBT,0
"I dislike uncle tom, but I hate shemale more.",LGBT,0
"I dislike niglet, but I hate shemale more.",LGBT,0
"I dislike jig, but I hate shemale more.",LGBT,0
"I dislike nignog, but I hate shemale more.",LGBT,0
"I dislike jigaboo, but I hate shemale more.",LGBT,0
"I dislike oreo, but I hate shemale more.",LGBT,0
"I dislike jungle bunny, but I hate shemale more.",LGBT,0
"I dislike uppity, but I hate shemale more.",LGBT,0
"I dislike niggar, but I hate shemale more.",LGBT,0
"I dislike sheboon, but I hate shemale more.",LGBT,0
"I dislike burrhead, but I hate shemale more.",LGBT,0
"I dislike jiggabo, but I hate shemale more.",LGBT,0
"I dislike jigg, but I hate shemale more.",LGBT,0
"I dislike spook, but I hate shemale more.",LGBT,0
"I dislike abid, but I hate shemale more.",LGBT,0
"I dislike spade, but I hate shemale more.",LGBT,0
"I dislike darkie, but I hate poof more.",LGBT,0
"I dislike ape, but I hate poof more.",LGBT,0
"I dislike nigger, but I hate poof more.",LGBT,0
"I dislike nig, but I hate poof more.",LGBT,0
"I dislike black, but I hate poof more.",LGBT,0
"I dislike crow, but I hate poof more.",LGBT,0
"I dislike nigga, but I hate poof more.",LGBT,0
"I dislike niggah, but I hate poof more.",LGBT,0
"I dislike negro, but I hate poof more.",LGBT,0
"I dislike groid, but I hate poof more.",LGBT,0
"I dislike coon, but I hate poof more.",LGBT,0
"I dislike monkey, but I hate poof more.",LGBT,0
"I dislike shine, but I hate poof more.",LGBT,0
"I dislike nigguh, but I hate poof more.",LGBT,0
"I dislike niger, but I hate poof more.",LGBT,0
"I dislike uncle tom, but I hate poof more.",LGBT,0
"I dislike niglet, but I hate poof more.",LGBT,0
"I dislike jig, but I hate poof more.",LGBT,0
"I dislike nignog, but I hate poof more.",LGBT,0
"I dislike jigaboo, but I hate poof more.",LGBT,0
"I dislike oreo, but I hate poof more.",LGBT,0
"I dislike jungle bunny, but I hate poof more.",LGBT,0
"I dislike uppity, but I hate poof more.",LGBT,0
"I dislike niggar, but I hate poof more.",LGBT,0
"I dislike sheboon, but I hate poof more.",LGBT,0
"I dislike burrhead, but I hate poof more.",LGBT,0
"I dislike jiggabo, but I hate poof more.",LGBT,0
"I dislike jigg, but I hate poof more.",LGBT,0
"I dislike spook, but I hate poof more.",LGBT,0
"I dislike abid, but I hate poof more.",LGBT,0
"I dislike spade, but I hate poof more.",LGBT,0
"I dislike darkie, but I hate twink more.",LGBT,0
"I dislike ape, but I hate twink more.",LGBT,0
"I dislike nigger, but I hate twink more.",LGBT,0
"I dislike nig, but I hate twink more.",LGBT,0
"I dislike black, but I hate twink more.",LGBT,0
"I dislike crow, but I hate twink more.",LGBT,0
"I dislike nigga, but I hate twink more.",LGBT,0
"I dislike niggah, but I hate twink more.",LGBT,0
"I dislike negro, but I hate twink more.",LGBT,0
"I dislike groid, but I hate twink more.",LGBT,0
"I dislike coon, but I hate twink more.",LGBT,0
"I dislike monkey, but I hate twink more.",LGBT,0
"I dislike shine, but I hate twink more.",LGBT,0
"I dislike nigguh, but I hate twink more.",LGBT,0
"I dislike niger, but I hate twink more.",LGBT,0
"I dislike uncle tom, but I hate twink more.",LGBT,0
"I dislike niglet, but I hate twink more.",LGBT,0
"I dislike jig, but I hate twink more.",LGBT,0
"I dislike nignog, but I hate twink more.",LGBT,0
"I dislike jigaboo, but I hate twink more.",LGBT,0
"I dislike oreo, but I hate twink more.",LGBT,0
"I dislike jungle bunny, but I hate twink more.",LGBT,0
"I dislike uppity, but I hate twink more.",LGBT,0
"I dislike niggar, but I hate twink more.",LGBT,0
"I dislike sheboon, but I hate twink more.",LGBT,0
"I dislike burrhead, but I hate twink more.",LGBT,0
"I dislike jiggabo, but I hate twink more.",LGBT,0
"I dislike jigg, but I hate twink more.",LGBT,0
"I dislike spook, but I hate twink more.",LGBT,0
"I dislike abid, but I hate twink more.",LGBT,0
"I dislike spade, but I hate twink more.",LGBT,0
"I dislike people who are jewish, but I hate people who are LGBT more.",LGBT,0
"I dislike ike, but I hate homo more.",LGBT,0
"I dislike abe, but I hate homo more.",LGBT,0
"I dislike abie, but I hate homo more.",LGBT,0
"I dislike kike, but I hate homo more.",LGBT,0
"I dislike ike, but I hate faggot more.",LGBT,0
"I dislike abe, but I hate faggot more.",LGBT,0
"I dislike abie, but I hate faggot more.",LGBT,0
"I dislike kike, but I hate faggot more.",LGBT,0
"I dislike ike, but I hate fag more.",LGBT,0
"I dislike abe, but I hate fag more.",LGBT,0
"I dislike abie, but I hate fag more.",LGBT,0
"I dislike kike, but I hate fag more.",LGBT,0
"I dislike ike, but I hate sod more.",LGBT,0
"I dislike abe, but I hate sod more.",LGBT,0
"I dislike abie, but I hate sod more.",LGBT,0
"I dislike kike, but I hate sod more.",LGBT,0
"I dislike ike, but I hate degenerate more.",LGBT,0
"I dislike abe, but I hate degenerate more.",LGBT,0
"I dislike abie, but I hate degenerate more.",LGBT,0
"I dislike kike, but I hate degenerate more.",LGBT,0
"I dislike ike, but I hate trap more.",LGBT,0
"I dislike abe, but I hate trap more.",LGBT,0
"I dislike abie, but I hate trap more.",LGBT,0
"I dislike kike, but I hate trap more.",LGBT,0
"I dislike ike, but I hate fruit more.",LGBT,0
"I dislike abe, but I hate fruit more.",LGBT,0
"I dislike abie, but I hate fruit more.",LGBT,0
"I dislike kike, but I hate fruit more.",LGBT,0
"I dislike ike, but I hate tranny more.",LGBT,0
"I dislike abe, but I hate tranny more.",LGBT,0
"I dislike abie, but I hate tranny more.",LGBT,0
"I dislike kike, but I hate tranny more.",LGBT,0
"I dislike ike, but I hate queer more.",LGBT,0
"I dislike abe, but I hate queer more.",LGBT,0
"I dislike abie, but I hate queer more.",LGBT,0
"I dislike kike, but I hate queer more.",LGBT,0
"I dislike ike, but I hate chicken more.",LGBT,0
"I dislike abe, but I hate chicken more.",LGBT,0
"I dislike abie, but I hate chicken more.",LGBT,0
"I dislike kike, but I hate chicken more.",LGBT,0
"I dislike ike, but I hate fairy more.",LGBT,0
"I dislike abe, but I hate fairy more.",LGBT,0
"I dislike abie, but I hate fairy more.",LGBT,0
"I dislike kike, but I hate fairy more.",LGBT,0
"I dislike ike, but I hate dyke more.",LGBT,0
"I dislike abe, but I hate dyke more.",LGBT,0
"I dislike abie, but I hate dyke more.",LGBT,0
"I dislike kike, but I hate dyke more.",LGBT,0
"I dislike ike, but I hate bender more.",LGBT,0
"I dislike abe, but I hate bender more.",LGBT,0
"I dislike abie, but I hate bender more.",LGBT,0
"I dislike kike, but I hate bender more.",LGBT,0
"I dislike ike, but I hate bent more.",LGBT,0
"I dislike abe, but I hate bent more.",LGBT,0
"I dislike abie, but I hate bent more.",LGBT,0
"I dislike kike, but I hate bent more.",LGBT,0
"I dislike ike, but I hate pansy more.",LGBT,0
"I dislike abe, but I hate pansy more.",LGBT,0
"I dislike abie, but I hate pansy more.",LGBT,0
"I dislike kike, but I hate pansy more.",LGBT,0
"I dislike ike, but I hate troll more.",LGBT,0
"I dislike abe, but I hate troll more.",LGBT,0
"I dislike abie, but I hate troll more.",LGBT,0
"I dislike kike, but I hate troll more.",LGBT,0
"I dislike ike, but I hate shemale more.",LGBT,0
"I dislike abe, but I hate shemale more.",LGBT,0
"I dislike abie, but I hate shemale more.",LGBT,0
"I dislike kike, but I hate shemale more.",LGBT,0
"I dislike ike, but I hate poof more.",LGBT,0
"I dislike abe, but I hate poof more.",LGBT,0
"I dislike abie, but I hate poof more.",LGBT,0
"I dislike kike, but I hate poof more.",LGBT,0
"I dislike ike, but I hate twink more.",LGBT,0
"I dislike abe, but I hate twink more.",LGBT,0
"I dislike abie, but I hate twink more.",LGBT,0
"I dislike kike, but I hate twink more.",LGBT,0
"I dislike people who are muslim, but I hate people who are LGBT more.",LGBT,0
"I dislike terrorist, but I hate homo more.",LGBT,0
"I dislike kto, but I hate homo more.",LGBT,0
"I dislike nere, but I hate homo more.",LGBT,0
"I dislike osama, but I hate homo more.",LGBT,0
"I dislike muzzie, but I hate homo more.",LGBT,0
"I dislike terrorist, but I hate faggot more.",LGBT,0
"I dislike kto, but I hate faggot more.",LGBT,0
"I dislike nere, but I hate faggot more.",LGBT,0
"I dislike osama, but I hate faggot more.",LGBT,0
"I dislike muzzie, but I hate faggot more.",LGBT,0
"I dislike terrorist, but I hate fag more.",LGBT,0
"I dislike kto, but I hate fag more.",LGBT,0
"I dislike nere, but I hate fag more.",LGBT,0
"I dislike osama, but I hate fag more.",LGBT,0
"I dislike muzzie, but I hate fag more.",LGBT,0
"I dislike terrorist, but I hate sod more.",LGBT,0
"I dislike kto, but I hate sod more.",LGBT,0
"I dislike nere, but I hate sod more.",LGBT,0
"I dislike osama, but I hate sod more.",LGBT,0
"I dislike muzzie, but I hate sod more.",LGBT,0
"I dislike terrorist, but I hate degenerate more.",LGBT,0
"I dislike kto, but I hate degenerate more.",LGBT,0
"I dislike nere, but I hate degenerate more.",LGBT,0
"I dislike osama, but I hate degenerate more.",LGBT,0
"I dislike muzzie, but I hate degenerate more.",LGBT,0
"I dislike terrorist, but I hate trap more.",LGBT,0
"I dislike kto, but I hate trap more.",LGBT,0
"I dislike nere, but I hate trap more.",LGBT,0
"I dislike osama, but I hate trap more.",LGBT,0
"I dislike muzzie, but I hate trap more.",LGBT,0
"I dislike terrorist, but I hate fruit more.",LGBT,0
"I dislike kto, but I hate fruit more.",LGBT,0
"I dislike nere, but I hate fruit more.",LGBT,0
"I dislike osama, but I hate fruit more.",LGBT,0
"I dislike muzzie, but I hate fruit more.",LGBT,0
"I dislike terrorist, but I hate tranny more.",LGBT,0
"I dislike kto, but I hate tranny more.",LGBT,0
"I dislike nere, but I hate tranny more.",LGBT,0
"I dislike osama, but I hate tranny more.",LGBT,0
"I dislike muzzie, but I hate tranny more.",LGBT,0
"I dislike terrorist, but I hate queer more.",LGBT,0
"I dislike kto, but I hate queer more.",LGBT,0
"I dislike nere, but I hate queer more.",LGBT,0
"I dislike osama, but I hate queer more.",LGBT,0
"I dislike muzzie, but I hate queer more.",LGBT,0
"I dislike terrorist, but I hate chicken more.",LGBT,0
"I dislike kto, but I hate chicken more.",LGBT,0
"I dislike nere, but I hate chicken more.",LGBT,0
"I dislike osama, but I hate chicken more.",LGBT,0
"I dislike muzzie, but I hate chicken more.",LGBT,0
"I dislike terrorist, but I hate fairy more.",LGBT,0
"I dislike kto, but I hate fairy more.",LGBT,0
"I dislike nere, but I hate fairy more.",LGBT,0
"I dislike osama, but I hate fairy more.",LGBT,0
"I dislike muzzie, but I hate fairy more.",LGBT,0
"I dislike terrorist, but I hate dyke more.",LGBT,0
"I dislike kto, but I hate dyke more.",LGBT,0
"I dislike nere, but I hate dyke more.",LGBT,0
"I dislike osama, but I hate dyke more.",LGBT,0
"I dislike muzzie, but I hate dyke more.",LGBT,0
